authors,title,publication_year,doi,url
Wenwu ZhuXin Wang,Meta-Learning for Multimedia,2021,https://doi.org/10.1007/978-3-030-88132-0_4,http://link.springer.com/chapter/10.1007/978-3-030-88132-0_4
Michael K. Bergman,Introduction,2018,https://doi.org/10.1007/978-3-319-98092-8_1,http://link.springer.com/chapter/10.1007/978-3-319-98092-8_1
Kateřina MackováMilan Straka,Reading Comprehension in Czech via Machine Translation and Cross-Lingual Transfer,2020,https://doi.org/10.1007/978-3-030-58323-1_18,http://link.springer.com/chapter/10.1007/978-3-030-58323-1_18
Gosse BoumaIsmail FahmiJori Mur,Relation Extraction for Open and Closed Domain Question Answering,2011,https://doi.org/10.1007/978-3-642-17525-1_8,http://link.springer.com/chapter/10.1007/978-3-642-17525-1_8
Wei Emma ZhangQuan Z. Sheng,Conclusion,2018,https://doi.org/10.1007/978-3-319-94935-2_7,http://link.springer.com/chapter/10.1007/978-3-319-94935-2_7
Tanuja PatgarRipal PatelS. Girija,Real Conversation with Human-Machine 24/7 COVID-19 Chatbot Based on Knowledge Graph Contextual Search,2021,https://doi.org/10.1007/978-3-030-91244-4_21,http://link.springer.com/chapter/10.1007/978-3-030-91244-4_21
Pavlos FafaliosKonstantina KonsolakiLida CharamiKostas PetrakisManos PaterakisDimitris AngelakisYannis TzitzikasChrysoula BekiariMartin Doerr,Towards Semantic Interoperability in Historical Research: Documenting Research Data and Knowledge with Synthesis,2021,https://doi.org/10.1007/978-3-030-88361-4_40,http://link.springer.com/chapter/10.1007/978-3-030-88361-4_40
Piero MolinoPierpaolo BasileCiro SantoroPasquale LopsMarco de GemmisGiovanni Semeraro,A Virtual Player for “Who Wants to Be a Millionaire?” based on Question Answering,2013,https://doi.org/10.1007/978-3-319-03524-6_18,http://link.springer.com/chapter/10.1007/978-3-319-03524-6_18
Xiuhong LiZhe LiJiabao ShengWushour Slamu,Low-Resource Text Classification via Cross-Lingual Language Model Fine-Tuning,2020,https://doi.org/10.1007/978-3-030-63031-7_17,http://link.springer.com/chapter/10.1007/978-3-030-63031-7_17
Stephanie StrasselCaitlin ChristiansonJohn McCaryWilliam StadermanJoseph Olive,Data Acquisition and Linguistic Resources,2011,https://doi.org/10.1007/978-1-4419-7713-7_1,http://link.springer.com/chapter/10.1007/978-1-4419-7713-7_1
Chiara LeoniMauro CoccoliIlaria TorreGianni Vercelli,Talking in Italian About AI with a Chatbot: A Prototype of a Question-Answering Agent,2020,https://doi.org/10.1007/978-3-030-62365-4_34,http://link.springer.com/chapter/10.1007/978-3-030-62365-4_34
José DevezasSérgio Nunes,Index-Based Semantic Tagging for Efficient Query Interpretation,2016,https://doi.org/10.1007/978-3-319-44564-9_17,http://link.springer.com/chapter/10.1007/978-3-319-44564-9_17
Qinglin LiShujie LiuRui LinMu LiMing Zhou,Entity Translation with Collective Inference in Knowledge Graph,2015,https://doi.org/10.1007/978-3-319-25207-0_5,http://link.springer.com/chapter/10.1007/978-3-319-25207-0_5
Goutham TholpadiChiranjib BhattacharyyaShirish Shevade,Translation Induction on Indian Language Corpora Using Translingual Themes from Other Languages,2015,https://doi.org/10.1007/978-3-319-18111-0_38,http://link.springer.com/chapter/10.1007/978-3-319-18111-0_38
Yang WengXuejiao LiangHanyan DuanSongyuan GuNing WangZhu Wang,A Survey of Artificial Intelligence Techniques on MOOC of Legal Education,2020,https://doi.org/10.1007/978-981-15-5390-5_3,http://link.springer.com/chapter/10.1007/978-981-15-5390-5_3
Georg RehmHans Uszkoreit,"Multilingual Europe: Facts, Challenges, Opportunities",2013,https://doi.org/10.1007/978-3-642-36349-8_2,http://link.springer.com/chapter/10.1007/978-3-642-36349-8_2
Tilman BeckerCatherina BurghartKawa NazemiPatrick Ndjiki-NyaThomas RiegelRalf SchäferThomas SporerVolker TrespJens Wissmann,Core Technologies for the Internet of Services,2014,https://doi.org/10.1007/978-3-319-06755-1_6,http://link.springer.com/chapter/10.1007/978-3-319-06755-1_6
Maria Vargas-VeraMiklos Nagy,Challenges in Ontology Alignment and Solution to the Contradictory Evidence Problem,2013,https://doi.org/10.1007/978-3-642-45114-0_16,http://link.springer.com/chapter/10.1007/978-3-642-45114-0_16
XiuQing WangShunKun Yang,A Tutorial and Survey on Fault Knowledge Graph,2019,https://doi.org/10.1007/978-981-15-1925-3_19,http://link.springer.com/chapter/10.1007/978-981-15-1925-3_19
Martin Víta,Cross-lingual Metaphor Paraphrase Detection – Experimental Corpus and Baselines,2020,https://doi.org/10.1007/978-3-030-59506-7_28,http://link.springer.com/chapter/10.1007/978-3-030-59506-7_28
Gong ChengYanan ZhangYuzhong Qu,Explass: Exploring Associations between Entities via Top-K Ontological Patterns and Facets,2014,https://doi.org/10.1007/978-3-319-11915-1_27,http://link.springer.com/chapter/10.1007/978-3-319-11915-1_27
Marek SuchánekHerwig MannaertPeter UhnákRobert Pergl,Towards Evolvable Ontology-Driven Development with Normalized Systems,2021,https://doi.org/10.1007/978-3-030-70006-5_9,http://link.springer.com/chapter/10.1007/978-3-030-70006-5_9
Lucas Emanuel Silva e OliveiraElisa Terumi Rubel SchneiderYohan Bonescki GumielMayara Aparecida Passaura da LuzEmerson Cabrera ParaisoClaudia Moro,Experiments on Portuguese Clinical Question Answering,2021,https://doi.org/10.1007/978-3-030-91699-2_10,http://link.springer.com/chapter/10.1007/978-3-030-91699-2_10
Andon TchechmedjievThéophile MandonMathieu LafourcadeAnne LaurentKonstantin Todorov,Ontolex JeuxDeMots and Its Alignment to the Linguistic Linked Open Data Cloud,2017,https://doi.org/10.1007/978-3-319-68288-4_40,http://link.springer.com/chapter/10.1007/978-3-319-68288-4_40
Wided BakariPatrice BellotMahmoud Neji,"Literature Review of Arabic Question-Answering: Modeling, Generation, Experimentation and Performance Analysis",2016,https://doi.org/10.1007/978-3-319-26154-6_25,http://link.springer.com/chapter/10.1007/978-3-319-26154-6_25
Wafa WaliFatma GhorbelBilel GragouriFayçal HamdiElisabeth Metais,A Multilingual Semantic Similarity-Based Approach for Question-Answering Systems,2019,https://doi.org/10.1007/978-3-030-29551-6_54,http://link.springer.com/chapter/10.1007/978-3-030-29551-6_54
Jochen L. LeidnerDarya Kamkova,Making Structured Data Searchable via Natural Language Generation,2013,https://doi.org/10.1007/978-3-642-40769-7_43,http://link.springer.com/chapter/10.1007/978-3-642-40769-7_43
Ratan Bahadur ThapaMartin Giese,A Source-to-Target Constraint Rewriting for Direct Mapping,2021,https://doi.org/10.1007/978-3-030-88361-4_2,http://link.springer.com/chapter/10.1007/978-3-030-88361-4_2
Gadda Koteswara RaoShubhamoy Dey,Text Mining Based Decision Support System (TMbDSS) for E-governance: A Roadmap for India,2011,https://doi.org/10.1007/978-3-642-22555-0_29,http://link.springer.com/chapter/10.1007/978-3-642-22555-0_29
Nouha OmraneAdeline NazarenkoPeter RosinaSylvie SzulmanChristoph Westphal,Lexicalized Ontology for a Business Rules Management Platform: An Automotive Use Case,2011,https://doi.org/10.1007/978-3-642-24908-2_21,http://link.springer.com/chapter/10.1007/978-3-642-24908-2_21
Jan ChorowskiAdrian LancuckiSzymon MalikMaciej PawlikowskiPawel RychlikowskiPawel Zykowski,A Talker Ensemble: The University of Wroclaw’s Entry to the NIPS 2017 Conversational Intelligence Challenge,2018,https://doi.org/10.1007/978-3-319-94042-7_4,http://link.springer.com/chapter/10.1007/978-3-319-94042-7_4
Leslie F. Sikos Ph.D.,Validation,2014,https://doi.org/10.1007/978-1-4842-0883-0_14,http://link.springer.com/chapter/10.1007/978-1-4842-0883-0_14
Guan-Yuan ChenVon-Wun Soo,Deep Domain Adaptation for Low-Resource Cross-Lingual Text Classification Tasks,2020,https://doi.org/10.1007/978-981-15-6168-9_14,http://link.springer.com/chapter/10.1007/978-981-15-6168-9_14
Mārcis PinnisNikola LjubešićDan ŞtefănescuInguna SkadiņaMarko TadićTatjana GornostajaŠpela VintarDarja Fišer,Extracting Data from Comparable Corpora,2019,https://doi.org/10.1007/978-3-319-99004-0_4,http://link.springer.com/chapter/10.1007/978-3-319-99004-0_4
Klaus UlmschneiderBirte Glimm,Knowledge Graph: Semantic Representation and Assessment of Innovation Ecosystems,2017,https://doi.org/10.1007/978-3-319-69548-8_15,http://link.springer.com/chapter/10.1007/978-3-319-69548-8_15
Svetlana SheremetyevaAnastasia Zinovyeva,On Modelling Domain Ontology Knowledge for Processing Multilingual Texts of Terroristic Content,2018,https://doi.org/10.1007/978-3-030-02846-6_30,http://link.springer.com/chapter/10.1007/978-3-030-02846-6_30
Niels J. RouwsSvitlana VakulenkoSophia Katrenko,Dutch SQuAD and Ensemble Learning for Question Answering from Labour Agreements,2022,https://doi.org/10.1007/978-3-030-93842-0_9,http://link.springer.com/chapter/10.1007/978-3-030-93842-0_9
Helena Gómez-AdornoDavid PintoDarnes Vilariño,A Question Answering System for Reading Comprehension Tests,2013,https://doi.org/10.1007/978-3-642-38989-4_36,http://link.springer.com/chapter/10.1007/978-3-642-38989-4_36
Ziawasch AbedjanNozha BoujemaaStuart CampbellPatricia CaslaSupriyo ChatterjeaSergio ConsoliCristobal Costa-SoriaPaul CzechMarija DespenicChiara GarattiniDirk HamelinckAdrienne HeinrichWessel KraaijJacek KustraAizea LojoMarga Martin Sanchez,"Data Science in Healthcare: Benefits, Challenges and Opportunities",2019,https://doi.org/10.1007/978-3-030-05249-2_1,http://link.springer.com/chapter/10.1007/978-3-030-05249-2_1
Santanu BhattacharjeeRejwanul HaqueGideon Maillette de Buy WennigerAndy Way,Investigating Query Expansion and Coreference Resolution in Question Answering on BERT,2020,https://doi.org/10.1007/978-3-030-51310-8_5,http://link.springer.com/chapter/10.1007/978-3-030-51310-8_5
Vladimir A. Fomichov,SK-Languages as a Comprehensive Formal Environment for Developing a Multilingual Semantic Web,2014,https://doi.org/10.1007/978-3-319-10073-9_33,http://link.springer.com/chapter/10.1007/978-3-319-10073-9_33
Peiqi LiuLongji LiZengzhi Li,Research on the Question Answering System in Chinese Based on Knowledge Represent of Conceptual Graphs,2011,https://doi.org/10.1007/978-3-642-23223-7_26,http://link.springer.com/chapter/10.1007/978-3-642-23223-7_26
Rafael Garcia Leonel MianiSaulo D. de S. PedroEstevam R. Hruschla Jr.,Association Rules to Help Populating a Never-Ending Growing Knowledge Base,2014,https://doi.org/10.1007/978-3-319-12027-0_14,http://link.springer.com/chapter/10.1007/978-3-319-12027-0_14
Jeroen van GrondelleChristina Unger,A Three-Dimensional Paradigm for Conceptually Scoped Language Technology,2014,https://doi.org/10.1007/978-3-662-43585-4_5,http://link.springer.com/chapter/10.1007/978-3-662-43585-4_5
Stephan BloehdornSebastian BlohmPhilipp CimianoEugenie GiesbrechtAndreas HothoUta LöschAlexander MädcheEddie MönchPhilipp SorgSteffen StaabJohanna Völker,Combining Data-Driven and Semantic Approaches for Text Mining,2011,https://doi.org/10.1007/978-3-642-19797-0_7,http://link.springer.com/chapter/10.1007/978-3-642-19797-0_7
Nicoletta CalzolariMonica MonachiniValeria QuochiClaudia SoriaAntonio Toral,"Lexicons, Terminologies, Ontologies: Reflections from Experiences in Resource Construction",2014,https://doi.org/10.1007/978-3-642-45327-4_7,http://link.springer.com/chapter/10.1007/978-3-642-45327-4_7
Siyu YuanDeqing YangJiaqing LiangJilun SunJingyue HuangKaiyan CaoYanghua XiaoRui Xie,Large-Scale Multi-granular Concept Extraction Based on Machine Reading Comprehension,2021,https://doi.org/10.1007/978-3-030-88361-4_6,http://link.springer.com/chapter/10.1007/978-3-030-88361-4_6
Marek Medved’Aleš Horák,AQA: Automatic Question Answering System for Czech,2016,https://doi.org/10.1007/978-3-319-45510-5_31,http://link.springer.com/chapter/10.1007/978-3-319-45510-5_31
Marcos Menon JoséMarcelo Archanjo JoséDenis Deratani MauáFábio Gagliardi Cozman,Integrating Question Answering and Text-to-SQL in Portuguese,2022,https://doi.org/10.1007/978-3-030-98305-5_26,http://link.springer.com/chapter/10.1007/978-3-030-98305-5_26
Eric SanJuanVéronique MoriceauXavier TannierPatrice BellotJosiane Mothe,Overview of the INEX 2011 Question Answering Track (QA@INEX),2012,https://doi.org/10.1007/978-3-642-35734-3_17,http://link.springer.com/chapter/10.1007/978-3-642-35734-3_17
Meriem Amina ZinglaChiraz LatiriYahya Slimani,Tweet Contextualization Using Association Rules Mining and DBpedia,2015,https://doi.org/10.1007/978-3-319-24027-5_35,http://link.springer.com/chapter/10.1007/978-3-319-24027-5_35
Piotr Przybyła,Question Classification for Polish Question Answering,2013,https://doi.org/10.1007/978-3-642-38634-3_7,http://link.springer.com/chapter/10.1007/978-3-642-38634-3_7
Alessio BoscaMatteo CasuMauro DragoniChiara Di Francescomarino,Using Semantic and Domain-Based Information in CLIR Systems,2014,https://doi.org/10.1007/978-3-319-07443-6_17,http://link.springer.com/chapter/10.1007/978-3-319-07443-6_17
Duško VitasLjubomir PopovićCvetana KrstevIvan ObradovićGordana Pavlović-LažetićMladen Stanojević,Language Technology Support for Serbian,2012,https://doi.org/10.1007/978-3-642-30755-3_9,http://link.springer.com/chapter/10.1007/978-3-642-30755-3_9
Sai Sree HarshaK. Krishna SwaroopB. R. Chandavarkar,Natural Language Inference: Detecting Contradiction and Entailment in Multilingual Text,2021,https://doi.org/10.1007/978-3-030-91244-4_25,http://link.springer.com/chapter/10.1007/978-3-030-91244-4_25
Joseph MarianiPatrick ParoubekGil FrancopouloAurélien MaxFrançois YvonPierre Zweigenbaum,Language Technology Support for French,2012,https://doi.org/10.1007/978-3-642-30761-4_9,http://link.springer.com/chapter/10.1007/978-3-642-30761-4_9
Dietrich Rebholz-SchuhmannSimon ClematideFabio RinaldiSenay KafkasErik M. van MulligenChinh BuiJohannes HellrichIan LewinDavid MilwardMichael PopratAntonio Jimeno-YepesUdo HahnJan A. Kors,Entity Recognition in Parallel Multi-lingual Biomedical Corpora: The CLEF-ER Laboratory Overview,2013,https://doi.org/10.1007/978-3-642-40802-1_32,http://link.springer.com/chapter/10.1007/978-3-642-40802-1_32
Georg RehmHans Uszkoreit,Language Technology Support for English,2012,https://doi.org/10.1007/978-3-642-30684-6_4,http://link.springer.com/chapter/10.1007/978-3-642-30684-6_4
Ulrich BügelMartin SchmiederBoris SchnebelThorsten SchlachterRenate Ebel,Leveraging Ontologies for Environmental Information Systems,2011,https://doi.org/10.1007/978-3-642-22285-6_40,http://link.springer.com/chapter/10.1007/978-3-642-22285-6_40
Udo Hahn,Semantic Technologies: A Computational Paradigm for Making Sense of Qualitative Meaning Structures,2013,https://doi.org/10.1007/978-3-642-34997-3_8,http://link.springer.com/chapter/10.1007/978-3-642-34997-3_8
Hong SunFuru WeiMing Zhou,Answer Extraction with Multiple Extraction Engines for Web-Based Question Answering,2014,https://doi.org/10.1007/978-3-662-45924-9_29,http://link.springer.com/chapter/10.1007/978-3-662-45924-9_29
Ricardo RodriguesPaulo Gomes,RAPPORT — A Portuguese Question-Answering System,2015,https://doi.org/10.1007/978-3-319-23485-4_77,http://link.springer.com/chapter/10.1007/978-3-319-23485-4_77
Konstantinos KontakisMalvina SteiakakiMichael KalochrsitianakisKostas KapetanakisAthanasios G. Malamos,Applying Aesthetic Rules in Virtual Environments by Means of Semantic Web Technologies,2015,https://doi.org/10.1007/978-3-319-22888-4_25,http://link.springer.com/chapter/10.1007/978-3-319-22888-4_25
Marco Antonio Sobrevilla CabezudoMarcio InácioAna Carolina RodriguesEdresson CasanovaRogério Figueredo de Sousa,Natural Language Inference for Portuguese Using BERT and Multilingual Information,2020,https://doi.org/10.1007/978-3-030-41505-1_33,http://link.springer.com/chapter/10.1007/978-3-030-41505-1_33
Michael FärberLei ZhangAchim Rettinger,Kuphi – an Investigation Tool for Searching for and via Semantic Relations,2014,https://doi.org/10.1007/978-3-319-11955-7_47,http://link.springer.com/chapter/10.1007/978-3-319-11955-7_47
Vladimir A. FomichovAlexander A. Razorenov,A New Method of Extracting Structured Meanings from Natural Language Texts and Its Application,2014,https://doi.org/10.1007/978-3-319-07983-7_12,http://link.springer.com/chapter/10.1007/978-3-319-07983-7_12
Boris van SchootenRieks op den Akker,Vidiam: Corpus-based Development of a Dialogue Manager for Multimodal Question Answering,2011,https://doi.org/10.1007/978-3-642-17525-1_3,http://link.springer.com/chapter/10.1007/978-3-642-17525-1_3
Simon EszterLendvai PiroskaNémeth GézaOlaszy GáborVicsi Klára,Language Technology Support for Hungarian,2012,https://doi.org/10.1007/978-3-642-30379-1_9,http://link.springer.com/chapter/10.1007/978-3-642-30379-1_9
Kai LeiBing ZhangYong LiuYang DengDongyu ZhangYing Shen,A Knowledge Graph Based Solution for Entity Discovery and Linking in Open-Domain Questions,2018,https://doi.org/10.1007/978-3-319-73830-7_19,http://link.springer.com/chapter/10.1007/978-3-319-73830-7_19
Jorge Martinez-GilBernhard FreudenthalerA Min Tjoa,Multiple Choice Question Answering in the Legal Domain Using Reinforced Co-occurrence,2019,https://doi.org/10.1007/978-3-030-27615-7_10,http://link.springer.com/chapter/10.1007/978-3-030-27615-7_10
Suzan VerberneLou BovesWessel Kraaij,Bringing Why-QA to Web Search,2011,https://doi.org/10.1007/978-3-642-20161-5_48,http://link.springer.com/chapter/10.1007/978-3-642-20161-5_48
Partha PakraySantanu PalSoujanya PoriaSivaji BandyopadhyayAlexander Gelbukh,SMSFR: SMS-Based FAQ Retrieval System,2013,https://doi.org/10.1007/978-3-642-37798-3_4,http://link.springer.com/chapter/10.1007/978-3-642-37798-3_4
Christina Alexandris,Controlling Interaction in Multilingual Conversation,2013,https://doi.org/10.1007/978-3-642-39330-3_1,http://link.springer.com/chapter/10.1007/978-3-642-39330-3_1
